id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
lpsh0,lpsh0,1.0,8,0,0,0,5,0/7,0,0,0/2,0
lpsh1,lpsh1,1.0,0,0/4,0,0/7,0,0,0,0,3,6
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1/6,1,0/3/4/5
lpsh3,lpsh3,1.0,5,1,1,1/6,0,0/1,1,1,1,1
lpsh4,lpsh4,1.0,3,1,1,1,1,1,1,1,1,4
lpsh5,lpsh5,1.0,4,1,1,1,1/3,4,4,4,0/1/2,4
lpsh6,lpsh6,1.0,1,1,1,1,1,5,1,1,1,1
lpsh7,lpsh7,1.0,5/6,1,1,1,1,1,1,1,1,9/11
lpsh8,lpsh8,1.0,15,1,1,1,1,1,1,1,1,1
lpsh9,lpsh9,1.0,0/11/12,1,1,1,1,2,1,1,1,1
lpsnh0,lpsnh0,1.0,1,1,1,1,5,1,1,1,1,1
lpsnh1,lpsnh1,1.0,1,2,1,1,1,1,1,1/6,1/3,1
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,1/3,1,1,1
lpsnh3,lpsnh3,1.0,9,6,1,1,1,1,15,1,1,12
lpsnh4,lpsnh4,1.0,1,1,1,5,1/3,1,1,1,1,1
lpsnh5,lpsnh5,1.0,4,1,1,1,1,1,1,1,2,1
lpsnh6,lpsnh6,1.0,1,2,1,1,1,1,1,1,2,1
lpsnh7,lpsnh7,1.0,1,3,1,1,5,1,1,7,3,1
lpsnh8,lpsnh8,1.0,7,4,1,1,1,7,7,7,1,10
lpsnh9,lpsnh9,1.0,7,4,1,1,1,1/7,1/7,7,5,7
lpsnh10,lpsnh10,1.0,5,1,1,1,1,1/4,9,1,1,7
lpsnh11,lpsnh11,1.0,2,1,1,1,1,1,2,2,1,3
lpsnh12,lpsnh12,1.0,1,4,1,1,7,1,1,1,3/4,8/9
lpsnh13,lpsnh13,1.0,10,1,1,1,3,5,1,1,1,12
lpsnh14,lpsnh14,1.0,7,3,1,1/8,1,1,1,4,3,4
lpsnh15,lpsnh15,1.0,1,1,4,1/3,1,1,1,1,1,1
lpsnh16,lpsnh16,1.0,1,3,1,1,1,1,1,1/4,2/3,1
lpsnh17,lpsnh17,1.0,1,1,1,1,1/3,1,1,1,2,1/4
lpsnh18,lpsnh18,1.0,1,5,1,1,1/8,1,1,14,5,12
lpsnh19,lpsnh19,1.0,8,1,1,1,1,1/5/7,1/5,5,1/4,9
lpsnh20,lpsnh20,1.0,4/6/7,2,1,2,2,4/5,4,4,2,4
lpsnh21,lpsnh21,1.0,7,3,1,1,4,1,1,10,2,5
lpsnh22,lpsnh22,1.0,8,1,1/10,1,1,4,4,8,1/2,8
lpsnh23,lpsnh23,1.0,11,5,1,1,6,11,11,11,5,11
lpsnh24,lpsnh24,1.0,1,3/5,1/9,1,2/6,1,1/8,1,3,1
lpsnh25,lpsnh25,1.0,2,2,1,2,2,2,2,2,2,2/3
lpsnh26,lpsnh26,1.0,1,5,1,1/2,6,1/2,1,1,2,1
lpsnh27,lpsnh27,1.0,1,2,1,1,1,1,1,1/14,2,10
lpsnh28,lpsnh28,1.0,1/9,7,1,1,4,1,1,1,5,1
