id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,9,1,4,1,8,0,0,0,14,14
mh1,mh1,50.0,1,1,1,1,1,5,13,1,1,14
mh2,mh2,50.0,1,1,8,1,1,13,13,13,13,14
mh3,mh3,50.0,0,2,2,6,1,23,25,0,0,26
mh4,mh4,50.0,0,3,2,2,2,4,7,4,4,4
mnh0,mnh0,50.0,10,2,8,2,2,17,14,15,19,14
mnh1,mnh1,50.0,1,2,4,2,18,40,28,30,28,28
mnh2,mnh2,50.0,1,6,6,6,9,18,20,14,22,14
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,6,6
mnh4,mnh4,50.0,11,2,4,8,10,15,11,11,11,11
mnh5,mnh5,50.0,8,1,1,4,4,14,28,26,14,14
mnh6,mnh6,50.0,10,1,1,1,7,16,20,12,10,10
mnh7,mnh7,50.0,1,1,2,6,6,11,11,9,12,12
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,2,1
mnh9,mnh9,50.0,1,2,2,5,6,21,10,17,1,23
mnh10,mnh10,50.0,1,1,1,1,7,14,12,12,10,15
mnh11,mnh11,50.0,1,2,2,2,2,5,5,5,5,6
mnh12,mnh12,50.0,1,2,4,1,10,65,60,63,60,60
mnh13,mnh13,50.0,1,14,16,12,12,23,17,20,24,17
mnh14,mnh14,50.0,16,6,6,2,2,23,23,22,20,20
lpsh0,lpsh0,1.0,1,1,1,3,3,0/1,7,1,1,0/1
lpsh1,lpsh1,1.0,8,0/5,5,3,3,11,15,11,10,10
lpsh2,lpsh2,1.0,0,0,7,0,0,0,13,0,14,0
lpsh3,lpsh3,1.0,1,2,6,0,0,15,1,14,1,1
lpsnh0,lpsnh0,1.0,1/8,5,5/6,3,3,1/9,1,9,9,1/9
lpsnh1,lpsnh1,1.0,1,1,1/2,1,1,1,5,4,1,1
lpsnh2,lpsnh2,1.0,1,2/3,3,5,5,6,6,6,6,6
lpsnh3,lpsnh3,1.0,1,1/5,4,6,6,9,9,9,12,12
lpsnh4,lpsnh4,1.0,1,1/2,1,1,1,1,1,1,6,6/10
lpsnh5,lpsnh5,1.0,1,2,2,2,2,1/8,15,1,7,7
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,7,1,1,1
lpsnh7,lpsnh7,1.0,2,1,1,1,1,2,2,7,2,2
lpsnh8,lpsnh8,1.0,1,1,1,1/4,1,5,1,1,9,1
lpsnh9,lpsnh9,1.0,1,1,2,3,1,1/5,6,1,1,1
lpsnh10,lpsnh10,1.0,21,1,1,20,15,23,23,23,23,23
lpsnh11,lpsnh11,1.0,1,2,2,2,2,10,24,10,26,10
lpsnh12,lpsnh12,1.0,1,1,1,1,1,4,4,3,3,3
lpsnh13,lpsnh13,1.0,4,2/3,1/2,1,1,6,10,9,13,6
lpsnh14,lpsnh14,1.0,1,14,1,1,1,1,20/21,1,1,1
lpsnh15,lpsnh15,1.0,1,3,3,3,3,1,10,7,1,1
lpsnh16,lpsnh16,1.0,1,2,1,1,1,1,1,1,4,1/4
lpsnh17,lpsnh17,1.0,1,1,1/3,4,4,5/7,11,5,5,5/13
lpsnh18,lpsnh18,1.0,1,1,1,3/5,8,13/14,9,11,15,9
lpsnh19,lpsnh19,1.0,1,3,4/7,1/10,1,14,14,14,20,14
lpsnh20,lpsnh20,1.0,1/10,1,4,6,7,1,1/11,1,1,1
lpsnh21,lpsnh21,1.0,1,1,1,5,5,6,10,6/7,15,6
lpsnh22,lpsnh22,1.0,1,4,5,3,3,11,12,8,8,8
lpsnh23,lpsnh23,1.0,4,1,2/3,1,1,6,6,18,20,6
lpsnh24,lpsnh24,1.0,1,8/9,6,1,1,10,17,14,18/10,10
lpsnh25,lpsnh25,1.0,1,1,1/2,1,1,1,8,1,1,1
lpsnh26,lpsnh26,1.0,1,2,2,5,5,21,21/22,21,21/23,27
lpsnh27,lpsnh27,1.0,5,3,3/4,1,1,10,10,10,14,10
